Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	APOB
Reactome_2022	Signaling By PDGFR In Disease R-HSA-9671555	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	GOLGA4
Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	POLR1A
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	2/54	3.838184e-01	7.816107e-01	0	0	1.530360e+00	1.465451e+00	GSTO1;PDCD4
Reactome_2022	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	2/54	3.838184e-01	7.816107e-01	0	0	1.530360e+00	1.465451e+00	PDPR;SDHA
Reactome_2022	RHOJ GTPase Cycle R-HSA-9013409	2/54	3.838184e-01	7.816107e-01	0	0	1.530360e+00	1.465451e+00	TFRC;MPP7
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	3/91	3.872995e-01	7.823009e-01	0	0	1.356720e+00	1.286927e+00	NCOR2;ITGA8;LTBP4
Reactome_2022	Apoptotic Factor-Mediated Response R-HSA-111471	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	APIP
Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	HSPG2
Reactome_2022	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	HSPG2
Reactome_2022	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	HSPG2
Reactome_2022	Lagging Strand Synthesis R-HSA-69186	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	POLR1A
Reactome_2022	Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	HLA-A
Reactome_2022	Signaling By Hippo R-HSA-2028269	1/20	3.918695e-01	7.823009e-01	0	0	2.093448e+00	1.961197e+00	TJP2
Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	2/55	3.925491e-01	7.823009e-01	0	0	1.501408e+00	1.403958e+00	SEC23A;ACACB
Reactome_2022	Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125	3/92	3.939480e-01	7.828371e-01	0	0	1.341407e+00	1.249569e+00	ALPP;CEACAM5;GPLD1
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	6/208	4.029998e-01	7.828371e-01	0	0	1.182423e+00	1.074609e+00	SLC44A2;ALPP;PRKCSH;PLA2G4C;PLBD1;MTMR6
Reactome_2022	Azathioprine ADME R-HSA-9748787	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	GSTM1
Reactome_2022	Cellular Hexose Transport R-HSA-189200	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	SLC2A9
Reactome_2022	Citric Acid Cycle (TCA Cycle) R-HSA-71403	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	SDHA
Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	MMUT
Reactome_2022	Defects In Vitamin And Cofactor Metabolism R-HSA-3296482	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	MMUT
Reactome_2022	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	CAPN2
Reactome_2022	HS-GAG Degradation R-HSA-2024096	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	HSPG2
Reactome_2022	Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	VWF
Reactome_2022	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	ACTN2
Reactome_2022	PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	POLR1A
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	PCSK1
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	TNKS1BP1
Reactome_2022	Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066	1/21	4.068140e-01	7.828371e-01	0	0	1.988673e+00	1.788611e+00	ACTN2
Reactome_2022	Cytoprotection By HMOX1 R-HSA-9707564	2/57	4.098389e-01	7.850568e-01	0	0	1.446663e+00	1.290410e+00	NCOR2;FABP1
Reactome_2022	Neurexins And Neuroligins R-HSA-6794361	2/57	4.098389e-01	7.850568e-01	0	0	1.446663e+00	1.290410e+00	EPB41L3;PDLIM5
Reactome_2022	P75 NTR Receptor-Mediated Signaling R-HSA-193704	3/95	4.137744e-01	7.907899e-01	0	0	1.297465e+00	1.144928e+00	AKAP13;OBSCN;ARHGEF40
Reactome_2022	HCMV Early Events R-HSA-9609690	3/96	4.203386e-01	7.980766e-01	0	0	1.283448e+00	1.112358e+00	NCOR2;PCSK1;HSD17B4
Reactome_2022	Common Pathway Of Fibrin Clot Formation R-HSA-140875	1/22	4.213920e-01	7.980766e-01	0	0	1.893878e+00	1.636673e+00	F13A1
Reactome_2022	Cytosolic Sulfonation Of Small Molecules R-HSA-156584	1/22	4.213920e-01	7.980766e-01	0	0	1.893878e+00	1.636673e+00	SULT1A1
Reactome_2022	Response Of Mtb To Phagocytosis R-HSA-9637690	1/22	4.213920e-01	7.980766e-01	0	0	1.893878e+00	1.636673e+00	RNF213
Reactome_2022	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	3/98	4.333913e-01	8.121753e-01	0	0	1.256299e+00	1.050409e+00	EIF3J;RPL14;RPL8
Reactome_2022	Visual Phototransduction R-HSA-2187338	3/98	4.333913e-01	8.121753e-01	0	0	1.256299e+00	1.050409e+00	AKR1C3;APOB;HSPG2
Reactome_2022	Meiotic Synapsis R-HSA-1221632	2/60	4.353098e-01	8.121753e-01	0	0	1.371624e+00	1.140776e+00	SYNE2;SYNE1
Reactome_2022	rRNA Modification In Nucleus And Cytosol R-HSA-6790901	2/60	4.353098e-01	8.121753e-01	0	0	1.371624e+00	1.140776e+00	NOP56;HEATR1
Reactome_2022	Dopamine Neurotransmitter Release Cycle R-HSA-212676	1/23	4.356125e-01	8.121753e-01	0	0	1.807699e+00	1.502202e+00	SYN2
Reactome_2022	Long-term Potentiation R-HSA-9620244	1/23	4.356125e-01	8.121753e-01	0	0	1.807699e+00	1.502202e+00	ACTN2
Reactome_2022	Miscellaneous Transport And Binding Events R-HSA-5223345	1/23	4.356125e-01	8.121753e-01	0	0	1.807699e+00	1.502202e+00	ADD1
Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	3/99	4.398774e-01	8.181044e-01	0	0	1.243148e+00	1.020947e+00	BAG3;POLR1A;HSPA4L
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	2/61	4.436681e-01	8.181044e-01	0	0	1.348307e+00	1.095740e+00	PATJ;CDH11
Reactome_2022	Post NMDA Receptor Activation Events R-HSA-438064	2/61	4.436681e-01	8.181044e-01	0	0	1.348307e+00	1.095740e+00	ACTN2;CAMKK1
Reactome_2022	Selective Autophagy R-HSA-9663891	2/61	4.436681e-01	8.181044e-01	0	0	1.348307e+00	1.095740e+00	PLIN3;PCNT
Reactome_2022	Signaling By FGFR In Disease R-HSA-1226099	2/61	4.436681e-01	8.181044e-01	0	0	1.348307e+00	1.095740e+00	MYO18A;LRRFIP1
Reactome_2022	Aggrephagy R-HSA-9646399	1/24	4.494841e-01	8.193263e-01	0	0	1.729015e+00	1.382615e+00	PCNT
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	4.494841e-01	8.193263e-01	0	0	1.729015e+00	1.382615e+00	CAPN2
Reactome_2022	Growth Hormone Receptor Signaling R-HSA-982772	1/24	4.494841e-01	8.193263e-01	0	0	1.729015e+00	1.382615e+00	GH1
Reactome_2022	Incretin Synthesis, Secretion, And Inactivation R-HSA-400508	1/24	4.494841e-01	8.193263e-01	0	0	1.729015e+00	1.382615e+00	PCSK1
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	1/24	4.494841e-01	8.193263e-01	0	0	1.729015e+00	1.382615e+00	CYBA
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	10/378	4.501900e-01	8.193263e-01	0	0	1.081364e+00	8.630206e-01	SEC23A;RNF213;PSMD13;MRC1;ERAP1;HLA-B;HLA-C;CYBA;LMO7;HLA-A
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	2/62	4.519572e-01	8.207621e-01	0	0	1.325767e+00	1.052881e+00	MYH9;MYH11
Reactome_2022	Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	ACTN2
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	C3
Reactome_2022	Deadenylation Of mRNA R-HSA-429947	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	TNKS1BP1
Reactome_2022	Fertilization R-HSA-1187000	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	OVGP1
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	POLR1A
Reactome_2022	Glucuronidation R-HSA-156588	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	UGT2B15
Reactome_2022	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	PLXND1
Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	POLR1A
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	1/25	4.630155e-01	8.247771e-01	0	0	1.656888e+00	1.275795e+00	MAVS
Reactome_2022	Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	3/104	4.718551e-01	8.326974e-01	0	0	1.181302e+00	8.872559e-01	TF;TFRC;APOB
Reactome_2022	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	HSPG2
Reactome_2022	Calnexin/calreticulin Cycle R-HSA-901042	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	PRKCSH
Reactome_2022	HDMs Demethylate Histones R-HSA-3214842	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	RIOX2
Reactome_2022	Metal Ion SLC Transporters R-HSA-425410	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	CP
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	PRKCSH
Reactome_2022	Sulfur Amino Acid Metabolism R-HSA-1614635	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	APIP
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	1/26	4.762149e-01	8.326974e-01	0	0	1.590531e+00	1.179992e+00	ITPKB
Reactome_2022	Mitochondrial Protein Import R-HSA-1268020	2/65	4.763942e-01	8.326974e-01	0	0	1.262440e+00	9.361117e-01	PITRM1;OTC
Reactome_2022	BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	HSD17B4
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	ACTN2
Reactome_2022	Insulin Processing R-HSA-264876	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	PCSK1
Reactome_2022	Integrin Signaling R-HSA-354192	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	VWF
Reactome_2022	Synthesis Of PC R-HSA-1483191	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	SLC44A2
Reactome_2022	Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	1/27	4.890906e-01	8.443354e-01	0	0	1.529278e+00	1.093751e+00	HLA-A
Reactome_2022	Signal Transduction R-HSA-162582	61/2465	4.942334e-01	8.514617e-01	0	0	1.009369e+00	7.113501e-01	ANKLE2;TFRC;PLXND1;PRAG1;LAMC3;PRKCSH;LRRK2;LAMC1;MYLK;AKAP12;GOLGA3;AKAP13;SLK;POTEE;POTEF;ARHGEF40;TNS3;DST;VWF;ACTN2;SWAP70;CYBA;SPTB;MMP9;CKAP4;ARHGAP45;NCOR2;CLIP1;OBSCN;COL6A2;ALDH1A2;COL6A1;ITGA8;PLIN3;COL6A3;MYH9;LAMA5;ADH1C;LAMA2;PSMD13;LAMA1;LAMA4;LHB;LTBP4;IQGAP2;TOR1AIP1;CAMKK1;C3;SPTA1;FLNA;MYH11;PCK1;CHGA;AKR1C3;MYO9B;LAMB1;MPP7;KTN1;GFAP;TF;TJP2
Reactome_2022	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	3/108	4.968292e-01	8.524329e-01	0	0	1.136066e+00	7.946880e-01	EIF3J;RPL14;RPL8
Reactome_2022	Nucleotide Excision Repair R-HSA-5696398	3/108	4.968292e-01	8.524329e-01	0	0	1.136066e+00	7.946880e-01	POLR1A;POTEF;XPC
Reactome_2022	Notch-HLH Transcription Pathway R-HSA-350054	1/28	5.016503e-01	8.554565e-01	0	0	1.472562e+00	1.015850e+00	NCOR2
Reactome_2022	Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957	1/28	5.016503e-01	8.554565e-01	0	0	1.472562e+00	1.015850e+00	POTEF
Reactome_2022	TRAF6 Mediated IRF7 Activation R-HSA-933541	1/28	5.016503e-01	8.554565e-01	0	0	1.472562e+00	1.015850e+00	MAVS
Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	3/109	5.029802e-01	8.559845e-01	0	0	1.125290e+00	7.733044e-01	EIF3J;RPL14;RPL8
Reactome_2022	Glycolysis R-HSA-70171	2/69	5.079229e-01	8.588919e-01	0	0	1.186827e+00	8.039869e-01	ENO3;PGM2L1
Reactome_2022	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	2/69	5.079229e-01	8.588919e-01	0	0	1.186827e+00	8.039869e-01	AKAP9;PCNT
Reactome_2022	Adherens Junctions Interactions R-HSA-418990	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	CDH11
Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	PDCD6IP
Reactome_2022	FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	PCK1
Reactome_2022	HSF1 Activation R-HSA-3371511	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	POLR1A
Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	PDCD6IP
Reactome_2022	Surfactant Metabolism R-HSA-5683826	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	CKAP4
Reactome_2022	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	1/29	5.139019e-01	8.588919e-01	0	0	1.419898e+00	9.452585e-01	PDCD6IP
Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	2/71	5.232163e-01	8.701984e-01	0	0	1.152307e+00	7.464190e-01	APOBR;APOB
Reactome_2022	HS-GAG Biosynthesis R-HSA-2022928	1/30	5.258529e-01	8.701984e-01	0	0	1.370866e+00	8.811015e-01	HSPG2
Reactome_2022	RNA Polymerase I Transcription Termination R-HSA-73863	1/30	5.258529e-01	8.701984e-01	0	0	1.370866e+00	8.811015e-01	POLR1A
Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	5.258529e-01	8.701984e-01	0	0	1.370866e+00	8.811015e-01	POLR1A
Reactome_2022	Tight Junction Interactions R-HSA-420029	1/30	5.258529e-01	8.701984e-01	0	0	1.370866e+00	8.811015e-01	PATJ
Reactome_2022	AURKA Activation By TPX2 R-HSA-8854518	2/72	5.307424e-01	8.750758e-01	0	0	1.135787e+00	7.194968e-01	AKAP9;PCNT
Reactome_2022	DNA Strand Elongation R-HSA-69190	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	POLR1A
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	NCOR2
Reactome_2022	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	AKAP5
Reactome_2022	Pyruvate Metabolism R-HSA-70268	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	PDPR
Reactome_2022	RIPK1-mediated Regulated Necrosis R-HSA-5213460	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	PDCD6IP
Reactome_2022	Regulation Of MECP2 Expression And Activity R-HSA-9022692	1/31	5.375107e-01	8.750758e-01	0	0	1.325102e+00	8.226321e-01	NCOR2
Reactome_2022	Translation R-HSA-72766	7/281	5.377001e-01	8.750758e-01	0	0	1.015300e+00	6.299471e-01	RPN2;EEF1D;EEF1A2;EIF3J;RPL14;RPL8;SRP14
Reactome_2022	Cellular Response To Hypoxia R-HSA-1234174	2/73	5.381872e-01	8.750758e-01	0	0	1.119733e+00	6.937290e-01	PSMD13;MIA3
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	3/116	5.449096e-01	8.819203e-01	0	0	1.055201e+00	6.406498e-01	EIF3J;RPL14;RPL8
Reactome_2022	Epigenetic Regulation Of Gene Expression R-HSA-212165	3/116	5.449096e-01	8.819203e-01	0	0	1.055201e+00	6.406498e-01	MYBBP1A;POLR1A;POTEF
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	2/74	5.455502e-01	8.819203e-01	0	0	1.104124e+00	6.690554e-01	ACTN2;CAMKK1
Reactome_2022	Activation Of Pre-Replicative Complex R-HSA-68962	1/32	5.488824e-01	8.822076e-01	0	0	1.282291e+00	7.692092e-01	POLR1A
Reactome_2022	Nuclear Signaling By ERBB4 R-HSA-1251985	1/32	5.488824e-01	8.822076e-01	0	0	1.282291e+00	7.692092e-01	GFAP
Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	1/32	5.488824e-01	8.822076e-01	0	0	1.282291e+00	7.692092e-01	POLR1A
Reactome_2022	CaM Pathway R-HSA-111997	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	CAMKK1
Reactome_2022	Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	POTEF
Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	GAA
Reactome_2022	Plasma Lipoprotein Remodeling R-HSA-8963899	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	APOB
Reactome_2022	Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	VWF
Reactome_2022	Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417	1/33	5.599751e-01	8.882122e-01	0	0	1.242156e+00	7.202801e-01	POLR1A
Reactome_2022	SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214	2/76	5.600289e-01	8.882122e-01	0	0	1.074172e+00	6.227695e-01	POLR1A;XPC
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	3/119	5.622388e-01	8.900346e-01	0	0	1.027752e+00	5.918092e-01	NCOR2;LTBP4;ITGA8
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	2/77	5.671439e-01	8.956570e-01	0	0	1.059796e+00	6.010549e-01	PSMD13;ABCC6
Reactome_2022	Glycosaminoglycan Metabolism R-HSA-1630316	3/120	5.679256e-01	8.956570e-01	0	0	1.018916e+00	5.764667e-01	HEXB;HEXA;HSPG2
Reactome_2022	EPHB-mediated Forward Signaling R-HSA-3928662	1/34	5.707955e-01	8.984942e-01	0	0	1.204453e+00	6.753659e-01	POTEF
Reactome_2022	HCMV Infection R-HSA-9609646	3/121	5.735668e-01	9.011658e-01	0	0	1.010229e+00	5.615668e-01	NCOR2;PCSK1;HSD17B4
Reactome_2022	Rab Regulation Of Trafficking R-HSA-9007101	3/122	5.791620e-01	9.025294e-01	0	0	1.001688e+00	5.470947e-01	DENND2B;RIN3;TBC1D17
Reactome_2022	Ca-dependent Events R-HSA-111996	1/35	5.813504e-01	9.025294e-01	0	0	1.168968e+00	6.340499e-01	CAMKK1
Reactome_2022	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	1/35	5.813504e-01	9.025294e-01	0	0	1.168968e+00	6.340499e-01	POLR1A
Reactome_2022	N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668	1/35	5.813504e-01	9.025294e-01	0	0	1.168968e+00	6.340499e-01	PRKCSH
Reactome_2022	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	1/35	5.813504e-01	9.025294e-01	0	0	1.168968e+00	6.340499e-01	MAVS
Reactome_2022	Nucleotide Catabolism R-HSA-8956319	1/35	5.813504e-01	9.025294e-01	0	0	1.168968e+00	6.340499e-01	AGXT2
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	5/209	5.855814e-01	9.025294e-01	0	0	9.735839e-01	5.210135e-01	PSMD13;RPL14;MYO9B;AKAP5;RPL8
Reactome_2022	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	2/80	5.879880e-01	9.025294e-01	0	0	1.018877e+00	5.410732e-01	AKAP9;PCNT
Reactome_2022	Activation Of ATR In Response To Replication Stress R-HSA-176187	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	POLR1A
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	MMUT
Reactome_2022	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	NCOR2
Reactome_2022	Platelet Aggregation (Plug Formation) R-HSA-76009	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	VWF
Reactome_2022	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	POTEF
Reactome_2022	RHOH GTPase Cycle R-HSA-9013407	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	TFRC
Reactome_2022	ROS And RNS Production In Phagocytes R-HSA-1222556	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	CYBA
Reactome_2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	1/36	5.916462e-01	9.025294e-01	0	0	1.135510e+00	5.959685e-01	CHGA
Reactome_2022	Centrosome Maturation R-HSA-380287	2/81	5.947687e-01	9.040054e-01	0	0	1.005928e+00	5.226627e-01	AKAP9;PCNT
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	2/81	5.947687e-01	9.040054e-01	0	0	1.005928e+00	5.226627e-01	MAVS;TKFC
Reactome_2022	Cardiac Conduction R-HSA-5576891	3/126	6.010754e-01	9.046906e-01	0	0	9.689124e-01	4.932103e-01	AKAP9;CES1;TRDN
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	1/37	6.016894e-01	9.046906e-01	0	0	1.103912e+00	5.608025e-01	HSPG2
Reactome_2022	Fatty acyl-CoA Biosynthesis R-HSA-75105	1/37	6.016894e-01	9.046906e-01	0	0	1.103912e+00	5.608025e-01	CBR4
Reactome_2022	HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	1/37	6.016894e-01	9.046906e-01	0	0	1.103912e+00	5.608025e-01	POLR1A
Reactome_2022	MAP2K And MAPK Activation R-HSA-5674135	1/37	6.016894e-01	9.046906e-01	0	0	1.103912e+00	5.608025e-01	VWF
Reactome_2022	RHOV GTPase Cycle R-HSA-9013424	1/37	6.016894e-01	9.046906e-01	0	0	1.103912e+00	5.608025e-01	DST
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	17/722	6.051325e-01	9.082400e-01	0	0	9.566029e-01	4.805092e-01	GPX1;TXNRD2;PSMD13;GSTP1;HSPA4L;MINK1;MIA3;CYBA;RPL8;ADD1;NCOR2;FABP1;BAG3;POLR1A;RPL14;HDGF;APOB
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	2/83	6.080788e-01	9.084173e-01	0	0	9.809892e-01	4.879939e-01	FLNA;FLNB
Reactome_2022	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	1/38	6.114860e-01	9.084173e-01	0	0	1.074021e+00	5.282715e-01	NOP56
Reactome_2022	Fanconi Anemia Pathway R-HSA-6783310	1/38	6.114860e-01	9.084173e-01	0	0	1.074021e+00	5.282715e-01	POLR1A
Reactome_2022	Resolution Of Abasic Sites (AP Sites) R-HSA-73933	1/38	6.114860e-01	9.084173e-01	0	0	1.074021e+00	5.282715e-01	POLR1A
Reactome_2022	Signaling By RAF1 Mutants R-HSA-9656223	1/38	6.114860e-01	9.084173e-01	0	0	1.074021e+00	5.282715e-01	VWF
Reactome_2022	Autophagy R-HSA-9612973	3/128	6.117471e-01	9.084173e-01	0	0	9.533115e-01	4.684919e-01	PLIN3;PCNT;GFAP
